"Replicate.Name","Column","Area.Value","Mz.Value","RT.Value","SN.Value","Alignment.ID","Metabolite.Name","Adduct.type","MS.MS.assigned","Reference.RT","Reference.m.z","Comment","S.N.average","Spectrum.reference.file.name"
"171023_Blk_ProcessBlk_2","HILICNeg",3741085,88.987,15.99,16.22214,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Blk_ProcessBlk_3","HILICNeg",2549190,88.987,16.03,148.0763,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_Sept29QC_1","HILICNeg",19550314,88.987,15.186,169.0148,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Full1","HILICNeg",24922086,88.987,15.324,31.84053,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Full2","HILICNeg",2864557,88.987,16.277,5.949445,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Full3","HILICNeg",3103247,88.987,16.16,6.143892,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Full4","HILICNeg",3049104,88.987,16.016,75.34704,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Half1","HILICNeg",15400096,88.987,15.465,270.769,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Half2","HILICNeg",2064347,88.987,16.299,4.773183,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Half3","HILICNeg",1932868,88.987,16.247,4.097705,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4_Half4","HILICNeg",2055271,88.987,16.015,61.23638,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4Neg_dda1","HILICNeg",19760744,88.987,15.659,48.76466,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4Neg_dda2","HILICNeg",2538810,88.987,16.348,5.752986,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4Neg_dda3","HILICNeg",3237799,88.987,16.163,7.375807,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Poo_TruePooWeek4Neg_dda4","HILICNeg",3032604,88.987,15.938,7.564569,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2Control5um_1","HILICNeg",2085238,88.987,16.116,4.908536,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2Control5um_2","HILICNeg",2690626,88.987,16.153,62.42929,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2Control5um_3","HILICNeg",5987632,88.987,16.263,70.1993,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DMB5um_1","HILICNeg",30466958,88.987,16.2,54.25331,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DMB5um_2","HILICNeg",2131596,88.987,16.165,4.2997,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DMB5um_3","HILICNeg",1786772,88.987,16.194,4.365818,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DMBnoBT5um_1","HILICNeg",2650180,88.987,16.221,4.923045,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DMBnoBT5um_2","HILICNeg",24393194,88.987,16.156,28.05208,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DMBnoBT5um_3","HILICNeg",2394528,88.987,16.282,4.754839,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DSW5um_1","HILICNeg",4575612,88.987,16.355,131.2691,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DSW5um_2","HILICNeg",3554352,88.987,16.079,109.5552,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2DSW5um_3","HILICNeg",2859731,88.987,16.133,80.25178,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2noBT5um_1","HILICNeg",2751067,88.987,16.024,75.88273,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2noBT5um_2","HILICNeg",22998014,88.987,15.992,270.5914,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2noBT5um_3","HILICNeg",3266346,88.987,16.269,70.22927,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2WBT5um_1","HILICNeg",2998922,88.987,16.424,52.15646,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2WBT5um_2","HILICNeg",2263255,88.987,16.437,4.434484,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IL2WBT5um_3","HILICNeg",2734786,88.987,16.081,5.76726,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IT05um_1","HILICNeg",2064237,88.987,16.159,4.499652,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IT05um_2","HILICNeg",3124849,88.987,16.352,6.285183,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Smp_IT05um_3","HILICNeg",3425955,88.987,16.417,105.5475,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Std_4uMStdinH20_1","HILICNeg",6084498,88.987,14.939,22.13946,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Std_4uMStdinH20_2","HILICNeg",10660291,88.987,14.889,41.06187,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Std_4uMStdinMatrix_1","HILICNeg",7728696,88.987,14.848,197.0658,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171023_Std_4uMStdinMatrix_2","HILICNeg",20438146,88.987,14.874,38.35387,"32","Oxalic Acid","[M-H2O-H]-","TRUE","14.494","88.98681","G;","68.87","171002_Poo_TruePooWeek1Neg_dda1"
"171002_Blk_ProcessBlk_1","HILICNeg",731337664,94.979,10.921,337.1273,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Blk_ProcessBlk_2","HILICNeg",857319936,94.979,10.916,380.4479,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Blk_ProcessBlk_3","HILICNeg",572266176,94.979,10.92,210.2191,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_Sept29QC_1","HILICNeg",159745344,94.979,11.664,12.77635,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Full1","HILICNeg",191523024,94.98,11.667,14.15305,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Full2","HILICNeg",180265568,94.98,11.648,10.91743,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Full3","HILICNeg",206698960,94.979,11.568,20.99863,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Full4","HILICNeg",225913632,94.98,11.635,17.07152,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Half1","HILICNeg",206243376,94.979,10.924,33.02213,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Half2","HILICNeg",186161440,94.979,10.941,29.12068,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Half3","HILICNeg",209051648,94.979,10.931,30.13623,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1_Half4","HILICNeg",220136560,94.979,10.925,36.67408,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1Neg_dda1","HILICNeg",189104688,94.979,11.592,18.63819,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1Neg_dda2","HILICNeg",179131920,94.979,11.578,16.87146,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1Neg_dda3","HILICNeg",198842272,94.979,11.643,17.83699,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Poo_TruePooWeek1Neg_dda4","HILICNeg",216108592,94.979,11.624,23.87427,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1Control_1","HILICNeg",195559216,94.979,11.638,12.71524,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1Control_2","HILICNeg",201441296,94.98,11.597,12.38621,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1Control_3","HILICNeg",187333696,94.979,11.589,15.80921,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1DMB_1","HILICNeg",182241584,94.979,11.625,15.60109,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1DMB_2","HILICNeg",224426720,94.979,11.561,21.90421,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1DMB_3","HILICNeg",189016304,94.979,11.63,17.48099,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1DMBnoBT_1","HILICNeg",226025616,94.979,11.6,21.58806,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1DMBnoBT_2","HILICNeg",204457904,94.979,11.552,18.79345,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1DSW_1","HILICNeg",186126592,94.979,11.634,17.53691,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1DSW_3","HILICNeg",219854208,94.979,11.546,16.91782,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1noBT_1","HILICNeg",194235648,94.979,11.599,17.50616,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1noBT_2","HILICNeg",203529984,94.98,11.566,13.06464,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1noBT_3","HILICNeg",206976560,94.979,11.667,20.22946,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1WBT_1","HILICNeg",208829472,94.979,11.65,14.47762,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1WBT_2","HILICNeg",183701904,94.979,11.729,16.59121,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IL1WBT_3","HILICNeg",196295648,94.979,11.618,18.23609,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IT0_1","HILICNeg",178507136,94.979,11.641,14.9617,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IT0_2","HILICNeg",196827328,94.979,11.597,11.53289,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Smp_IT0_3","HILICNeg",169963744,94.979,11.728,13.28783,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Std_4uMStdinH20_1a","HILICNeg",696857600,94.979,9.528,69.0825,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Std_4uMStdinH20_2","HILICNeg",332325920,94.979,9.787,31.65722,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Std_4uMStdinMatrix_1","HILICNeg",369174464,94.979,10.937,50.91662,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171002_Std_4uMStdinMatrix_2","HILICNeg",337706112,94.979,10.92,42.6095,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Blk_ProcessBlk_1","HILICNeg",627819456,94.979,10.693,441.9731,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Blk_ProcessBlk_2","HILICNeg",786921664,94.979,10.684,680.5259,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Blk_ProcessBlk_3","HILICNeg",458788832,94.979,10.685,387.3299,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_Sept29QC_1","HILICNeg",61406628,94.979,12.07,-0.4899908,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Full1","HILICNeg",60025580,94.979,12.179,2.35862,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Full2","HILICNeg",70429184,94.979,11.665,9.575874,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Full3","HILICNeg",86724496,94.979,11.558,9.965723,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Full4","HILICNeg",104969872,94.979,11.605,12.24583,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Half1","HILICNeg",95700040,94.979,11.376,6.889182,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Half2","HILICNeg",94533256,94.979,11.507,6.798774,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Half3","HILICNeg",119747624,94.979,11.514,7.656901,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Poo_TruePooWeek2_Half4","HILICNeg",138916448,94.979,11.474,16.54055,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_DSW700m_1","HILICNeg",88007616,94.979,11.428,5.169128,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_DSW700m_2","HILICNeg",86985344,94.979,11.478,2.105983,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_DSW700m_3","HILICNeg",89876072,94.979,11.515,3.162416,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1Control5um_1","HILICNeg",72630776,94.979,11.502,6.326397,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1Control5um_2","HILICNeg",71021304,94.979,11.492,5.576933,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1Control5um_3","HILICNeg",69537608,94.979,11.625,3.192469,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DMB5um_1","HILICNeg",82851744,94.979,11.679,9.283517,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DMB5um_2","HILICNeg",89205000,94.979,11.806,8.018649,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DMB5um_3","HILICNeg",84051872,94.979,11.574,9.587405,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DMBnoBT5um_1","HILICNeg",88800776,94.979,12.033,9.497724,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DMBnoBT5um_2","HILICNeg",79212440,94.979,11.607,10.84412,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DMBnoBT5um_3","HILICNeg",95450256,94.979,11.749,6.815191,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DSW5um_1","HILICNeg",74631584,94.979,11.801,6.728889,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DSW5um_2","HILICNeg",68923928,94.979,11.588,10.28119,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1DSW5um_3","HILICNeg",75635568,94.979,11.507,7.889657,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1noBT5um_1","HILICNeg",80104008,94.979,11.504,6.567493,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1noBT5um_2","HILICNeg",71178712,94.979,11.563,6.382017,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1noBT5um_3","HILICNeg",87717776,94.979,11.675,9.670711,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1WBT5um_1","HILICNeg",63215152,94.979,11.505,6.715281,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1WBT5um_2","HILICNeg",106370592,94.979,11.587,16.70252,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IL1WBT5um_3","HILICNeg",83978456,94.979,11.649,9.20187,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IT05um_1","HILICNeg",90589504,94.979,11.628,8.656381,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IT05um_2","HILICNeg",65903528,94.979,11.613,6.767378,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Smp_IT05um_3","HILICNeg",89772968,94.979,11.618,9.776288,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Std_4uMStdinH20_1","HILICNeg",133316576,94.979,9.709,-2.372331,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Std_4uMStdinH20_2","HILICNeg",208759312,94.979,9.998,-2.559363,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Std_4uMStdinMatrix_1","HILICNeg",87450776,94.979,10.731,6.364158,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171009_Std_4uMStdinMatrix_2","HILICNeg",168455168,94.979,10.664,13.88364,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171016_Blk_ProcessBlk_1","HILICNeg",514561024,94.979,10.703,319.9206,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171016_Blk_ProcessBlk_2","HILICNeg",729303296,94.979,10.701,444.4728,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171016_Blk_ProcessBlk_3","HILICNeg",389126816,94.979,10.701,226.8463,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
"171016_Poo_Sept29QC_1","HILICNeg",44334104,94.979,11.523,1.064365,"78","Methylphosphonic Acid","[M-H]-","TRUE","11","94.9795","G; blanks really high","113.14","171023_Poo_TruePooWeek4Neg_dda1"
